B1,B2,B3,B4,B5,B6,B7,FAPAR,LAI
0.038589,0.38147,0.027005,0.051976,0.34544,0.21677,0.08823,0.765589,3.5205
0.04231,0.30782,0.023937,0.054877,0.26505,0.17112,0.071527,0.500302,3.1664
0.022818,0.32671,0.020268,0.033654,0.29181,0.1609,0.04239,0.906048,5.5709
0.022286,0.38005,0.01657,0.037818,0.30947,0.1575,0.046856,0.964315,6.3775
0.040806,0.58462,0.021737,0.091589,0.50158,0.29888,0.11653,0.969276,7.3675
0.025895,0.21349,0.013825,0.05001,0.15756,0.06744,0.013689,0.75559,4.6283
0.039887,0.35905,0.023464,0.055758,0.3034,0.1824,0.083507,0.753159,6.3108
0.035978,0.34422,0.025729,0.044885,0.33037,0.2135,0.087233,0.797203,4.3512
0.026925,0.41808,0.020438,0.034103,0.38467,0.24904,0.10319,0.767866,5.2367
0.027255,0.28302,0.018416,0.063927,0.23467,0.10305,0.018775,0.982036,7.507
0.020551,0.39478,0.017641,0.039258,0.3519,0.21633,0.081392,0.711909,4.463
0.020681,0.55084,0.019878,0.046401,0.33113,0.12183,0.022773,0.994379364,8.4549
0.023781,0.62094,0.022662,0.052146,0.47614,0.2403,0.068048,0.950571028,7.3947
0.021657,0.44704,0.019545,0.045873,0.38912,0.21757,0.065784,0.960865576,8.0255
0.037388,0.30873,0.021154,0.055952,0.27554,0.1674,0.071953,0.809017,4.3101
0.024481,0.60555,0.021164,0.045683,0.5323,0.34318,0.14927,0.875292,7.4194
0.041329,0.52298,0.029323,0.054415,0.42588,0.22851,0.080494,0.973654,5.0349
0.033526,0.6907,0.020608,0.081397,0.53834,0.29602,0.10997,0.952574458,6.6723
0.025819,0.37079,0.01869,0.04284,0.31594,0.17358,0.062154,0.940027,5.9413
0.034311,0.34434,0.027164,0.040731,0.30782,0.17125,0.059566,0.888206,6.8686
0.019565,0.42031,0.017724,0.033555,0.3592,0.20767,0.06874,0.852588,4.4097
0.036405,0.37033,0.024805,0.044864,0.31144,0.18704,0.080636,0.694749,6.1004
0.054351,0.43281,0.027247,0.08987,0.38324,0.24785,0.12003,0.623282,5.2206
0.055321,0.44867,0.031047,0.068461,0.38244,0.2373,0.11834,0.775324,5.2596
0.036573,0.39642,0.022668,0.048028,0.33727,0.20438,0.1028,0.795443,5.6058
0.045288,0.76255,0.021669,0.10763,0.63192,0.37777,0.15699,0.940923742,8.2822
0.028,0.42226,0.021258,0.063587,0.34827,0.17504,0.04313,0.952864,7.7502
0.022673,0.52447,0.01949,0.044585,0.40035,0.20037,0.058779,0.955713,7.0736
0.02641,0.48907,0.021362,0.038714,0.42651,0.25451,0.10137,0.948409,6.4247
0.035339,0.57479,0.019404,0.071354,0.55957,0.43076,0.23471,0.978604,6.1961
0.027434,0.52931,0.019935,0.04401,0.49613,0.34381,0.16872,0.894344,6.7332
0.024668,0.47959,0.018721,0.047526,0.3724,0.18996,0.058878,0.980309,5.8986
0.071476,0.45788,0.016431,0.12067,0.40172,0.24567,0.10128,0.718212,6.1215
0.019688,0.29893,0.017018,0.040458,0.24796,0.11989,0.026145,0.753313,3.3625
0.026144,0.38486,0.022913,0.03447,0.29818,0.14153,0.043689,0.892628,7.675
0.072007,0.41958,0.022576,0.11525,0.29524,0.15688,0.065625,0.678326,6.5647
0.034571,0.28302,0.024251,0.044988,0.2514,0.12895,0.042715,0.965932,6.6476
0.021319,0.43867,0.020932,0.037034,0.34102,0.15404,0.036615,0.97320465,6.7781
0.031785,0.52845,0.024068,0.054231,0.4598,0.28027,0.11382,0.891759,6.5274
0.032356,0.30112,0.021589,0.036398,0.27699,0.18544,0.095596,0.550176,4.1415
0.03641,0.39986,0.024093,0.054345,0.38174,0.27553,0.13573,0.72809,3.7856
0.049221,0.6511,0.02454,0.10886,0.45998,0.21873,0.060341,0.951357,8.3279
0.024536,0.35926,0.018827,0.03458,0.31378,0.17956,0.058748,0.779174,5.1958
0.053023,0.37874,0.025956,0.082672,0.32289,0.21135,0.094057,0.479985,2.4429
0.055024,0.44232,0.029696,0.075727,0.35925,0.20077,0.083403,0.827827,4.3063
0.052788,0.41515,0.019668,0.085775,0.36332,0.23222,0.11401,0.794255,5.1532
0.012158,0.30316,0.01119,0.020793,0.25414,0.14061,0.046584,0.793837,5.3594
0.03244,0.56485,0.01948,0.075762,0.46791,0.26615,0.09746,0.936053866,7.5062
0.026138,0.35919,0.021223,0.040412,0.29764,0.16584,0.046224,0.693462,2.1836
0.021375,0.50154,0.016972,0.034177,0.48955,0.359,0.19085,0.864226,6.2573
0.029753,0.41696,0.021084,0.054511,0.35488,0.20276,0.069557,0.815353,6.1113
0.033748,0.26127,0.02167,0.040624,0.18181,0.079712,0.021709,0.576092,3.5627
0.060326,0.38134,0.034993,0.08601,0.34116,0.21615,0.095901,0.64768,3.4003
0.12337,0.32773,0.054858,0.096983,0.32055,0.25438,0.1971,0.531069,2.9077
0.022508,0.37922,0.022073,0.032377,0.32833,0.17054,0.044603,0.948423762,7.1464
0.033981,0.36795,0.022762,0.059969,0.28065,0.13358,0.046852,0.86922,6.0579
0.029689,0.43368,0.021233,0.057616,0.36721,0.20289,0.069194,0.951456,4.3083
0.02738,0.4464,0.020191,0.051454,0.40487,0.27982,0.122,0.8338,3.6281
0.031849,0.36968,0.021474,0.047404,0.30365,0.16795,0.052941,0.725032,3.974
0.064675,0.49079,0.030656,0.06685,0.50588,0.39357,0.2248,0.837023,4.6548
0.06358,0.45085,0.037326,0.072058,0.44857,0.35455,0.20833,0.626549,4.0363
0.043826,0.57018,0.025341,0.057393,0.47325,0.28098,0.11777,0.877008,7.4818
0.02388,0.21715,0.020446,0.032935,0.19799,0.10115,0.030093,0.986447,7.2869
0.021502,0.74083,0.020978,0.047061,0.60497,0.34935,0.1385,0.981999194,9.3532
0.023087,0.53723,0.01911,0.052714,0.41205,0.20904,0.063189,0.850443,5.9699
0.02263,0.64873,0.017689,0.052114,0.55742,0.33896,0.14877,0.976071096,10.363
0.027014,0.46031,0.016393,0.041269,0.3923,0.23677,0.099226,0.894531,6.0495
0.030188,0.39677,0.021805,0.066038,0.33622,0.1738,0.045749,0.981431,7.7
0.029045,0.69228,0.022145,0.072949,0.6423,0.44808,0.21376,0.971581358,8.1708
0.1067,0.33519,0.028114,0.15753,0.25679,0.11466,0.042486,0.866811,4.934
0.055384,0.24649,0.029809,0.065691,0.2147,0.13895,0.074624,0.50468,3.2807
0.02816,0.62258,0.024811,0.049081,0.53848,0.32736,0.13252,0.967472,7.1649
0.029063,0.70164,0.02165,0.065487,0.58169,0.35266,0.15189,0.975007,8.9275
0.059128,0.55511,0.026328,0.12779,0.44398,0.2342,0.070284,0.920909,6.6007
0.050932,0.49013,0.025816,0.057108,0.41778,0.25242,0.11125,0.723734,5.8492
0.024318,0.636,0.021266,0.045301,0.6166,0.44214,0.22891,0.995687,8.9367
0.030879,0.64246,0.024758,0.069867,0.48217,0.23907,0.070498,0.952872404,5.8775
0.022735,0.33415,0.016825,0.036179,0.27461,0.14609,0.044914,0.720005,5.893
0.017961,0.32406,0.014757,0.034707,0.22973,0.10163,0.021144,0.770539,4.7278
0.019166,0.38051,0.018095,0.030082,0.31523,0.15955,0.041656,0.949003,8.0377
0.057016,0.24594,0.025186,0.074817,0.21316,0.14081,0.073926,0.438559,2.3845
0.045836,0.30801,0.029596,0.053962,0.25013,0.13433,0.069262,0.742863,4.6387
0.027425,0.45979,0.018672,0.051094,0.39205,0.23357,0.093733,0.800008,7.4633
0.023322,0.29527,0.015178,0.034095,0.22793,0.12192,0.037844,0.53328,2.9395
0.026068,0.37671,0.018869,0.037439,0.33802,0.20689,0.080999,0.875479,5.9402
0.05347,0.54441,0.023821,0.11352,0.47685,0.29731,0.11995,0.904156,4.2867
0.015332,0.25658,0.014672,0.02883,0.21972,0.10845,0.023505,0.815144,5.904
0.025672,0.46501,0.018935,0.03602,0.38644,0.22799,0.097554,0.791087,5.6497
0.047434,0.30056,0.027285,0.055889,0.27768,0.19643,0.1047,0.58245,3.6754
0.038938,0.51167,0.024094,0.07924,0.46935,0.30475,0.1224,0.896786,6.1122
0.028472,0.41539,0.021062,0.0501,0.34514,0.18896,0.062573,0.874764,5.0871
0.030253,0.69539,0.01703,0.073438,0.58761,0.35362,0.15469,0.959684066,10.026
0.02346,0.52782,0.019609,0.042552,0.3858,0.18989,0.055718,0.863599,8.2507
0.018277,0.49294,0.018517,0.034677,0.42528,0.24571,0.081885,0.984918,6.1248
0.029399,0.34314,0.017443,0.043336,0.30855,0.1951,0.075377,0.788117,3.309
0.016839,0.46459,0.016629,0.032412,0.36595,0.18504,0.052589,0.936382634,8.4091
0.03591,0.55565,0.024371,0.076632,0.42867,0.21588,0.06604,0.937235376,6.2826
0.030341,0.29332,0.018901,0.041216,0.24761,0.14542,0.049641,0.576048,3.2711
0.050017,0.60354,0.030526,0.079005,0.59482,0.45797,0.25043,0.836462,3.9262
0.023376,0.33379,0.020705,0.037842,0.2669,0.12363,0.027012,0.884191,5.6424
0.027118,0.33251,0.019715,0.053209,0.29246,0.15787,0.04704,0.964502,6.9515
0.018232,0.36453,0.017435,0.02981,0.31694,0.17048,0.046976,0.95152651,8.5997
0.046332,0.34295,0.026124,0.061801,0.30684,0.2015,0.088736,0.547096,2.9046
0.037814,0.33499,0.022451,0.045824,0.27055,0.16179,0.079726,0.717475,4.465
0.051573,0.36369,0.023912,0.09269,0.34089,0.22072,0.080686,0.84491,3.0137
0.017317,0.5177,0.016701,0.034733,0.43993,0.25242,0.092326,0.945886084,9.1316
0.062541,0.53011,0.02093,0.1207,0.4068,0.21421,0.069274,0.826001,5.687
0.065233,0.37818,0.02719,0.07902,0.33629,0.21705,0.11522,0.650331,4.5764
0.042105,0.54079,0.019848,0.092222,0.46953,0.28645,0.11832,0.963985,7.8091
0.068039,0.61934,0.024231,0.14131,0.44655,0.21323,0.059226,0.941036756,6.5099
0.019498,0.52913,0.017578,0.032746,0.43333,0.23645,0.083166,0.994983,7.5597
0.072009,0.41958,0.021104,0.12319,0.32787,0.16643,0.048041,0.762971,5.7775
0.045485,0.56923,0.026891,0.065332,0.57509,0.46062,0.25936,0.868483,3.7092
0.046982,0.54169,0.025779,0.06771,0.5008,0.33713,0.16767,0.851367,4.6183
0.021388,0.35858,0.017846,0.033398,0.24741,0.10019,0.028009,0.990066,7.03
0.042663,0.80602,0.020326,0.096824,0.70858,0.47265,0.2442,0.943584708,10.185
0.024334,0.61476,0.022428,0.046944,0.56658,0.36596,0.15312,0.974992326,7.28
0.073299,0.30734,0.041977,0.079688,0.30602,0.20799,0.11617,0.680966,2.3972
0.025293,0.58255,0.020918,0.042525,0.46507,0.26083,0.10344,0.884059,7.048
0.045885,0.3998,0.020464,0.089795,0.3191,0.16519,0.049944,0.832579,6.2142
0.024196,0.42459,0.018611,0.040352,0.34395,0.18953,0.064304,0.781671,7.0847
0.028902,0.40439,0.024229,0.037347,0.34307,0.18977,0.06371,0.872476,7.195
0.05941,0.5745,0.017823,0.11856,0.45548,0.24697,0.090892,0.973423,8.4457
0.044937,0.50568,0.023447,0.076483,0.42433,0.24934,0.11016,0.877602,5.8903
0.028222,0.4266,0.018544,0.053211,0.32607,0.16295,0.049345,0.877712,6.5006
0.050035,0.60258,0.027693,0.1172,0.50952,0.28241,0.08708,0.961410098,5.6312
0.017588,0.3018,0.018408,0.034157,0.23565,0.094126,0.01652,0.941437442,7.4861
0.030712,0.39261,0.021738,0.041714,0.35932,0.22388,0.084244,0.763455,5.5737
0.035091,0.40814,0.025386,0.049224,0.37856,0.24671,0.10645,0.809941,5.4153
0.034402,0.53634,0.026857,0.045937,0.45877,0.2734,0.11013,0.880858,4.7283
0.022368,0.46609,0.018286,0.040517,0.3726,0.20157,0.065334,0.902209,4.9212
0.032124,0.55192,0.020242,0.074852,0.43163,0.2242,0.068882,0.972609,8.5578
0.037979,0.33462,0.02224,0.073602,0.27794,0.1345,0.033941,0.907885,7.0832
0.084543,0.47092,0.026304,0.1303,0.39278,0.22855,0.090782,0.763191,5.4255
0.025757,0.51566,0.01999,0.058882,0.28792,0.099266,0.021526,0.958995708,7.6957
0.022267,0.38275,0.017613,0.031771,0.32187,0.18347,0.066718,0.812273,5.0924
0.052683,0.42484,0.024747,0.082695,0.39155,0.2419,0.096729,0.782738,2.9132
0.038086,0.46011,0.025816,0.057794,0.4265,0.27898,0.12492,0.824274,6.3781
0.019759,0.52815,0.020441,0.040664,0.45674,0.26836,0.088888,0.947221704,5.5949
0.026091,0.38811,0.020133,0.051603,0.33231,0.18191,0.052375,0.848881,5.5187
0.07319,0.54599,0.022664,0.13657,0.4415,0.23947,0.082645,0.960201,6.0844
0.03746,0.46042,0.019235,0.08057,0.36931,0.19179,0.056207,0.924198,6.2966
0.045304,0.27589,0.01774,0.064328,0.24596,0.14112,0.057889,0.748561,4.1003
0.02357,0.49994,0.021489,0.038716,0.36925,0.17413,0.048912,0.991364,8.2808
0.025036,0.49388,0.014679,0.057279,0.37879,0.19866,0.06807,0.929555,6.8328
0.033872,0.61434,0.025176,0.059912,0.58092,0.44294,0.24029,0.870067,4.9107
0.035759,0.38246,0.022042,0.06887,0.28237,0.12595,0.037826,0.958353,7.2461
0.053923,0.39277,0.031497,0.059348,0.38822,0.2785,0.13966,0.788216,3.944
0.017456,0.40837,0.015075,0.037582,0.35225,0.20632,0.074068,0.890846,5.6623
0.053621,0.47802,0.022532,0.079682,0.44897,0.31557,0.16244,0.655336,4.8254
0.0358,0.4341,0.023134,0.054954,0.32281,0.15839,0.048591,0.707652,3.9864
0.016317,0.49549,0.016528,0.030155,0.46959,0.35286,0.1811,0.872058,4.8151
0.02307,0.51395,0.020485,0.04408,0.46389,0.28372,0.10934,0.9488039,6.6017
0.056064,0.34907,0.028397,0.087721,0.2897,0.16955,0.069589,0.664378,3.1621
0.052967,0.53695,0.020834,0.10596,0.4431,0.25676,0.10025,0.908182,6.2178
0.048369,0.48527,0.023129,0.10429,0.43544,0.25903,0.090138,0.996622,8.074
0.033988,0.40385,0.020726,0.047494,0.36259,0.23569,0.11187,0.812757,5.3009
0.02581,0.48326,0.024525,0.038759,0.39069,0.19518,0.053852,0.936608662,5.6938
0.028352,0.39595,0.019281,0.045845,0.36034,0.23193,0.10383,0.847528,5.8152
0.02226,0.31074,0.015486,0.038153,0.24228,0.1243,0.037333,0.676566,5.6884
0.031115,0.32512,0.019148,0.054873,0.23569,0.11386,0.031599,0.543543,4.9174
0.047259,0.67676,0.021535,0.1039,0.63416,0.49282,0.29016,0.950103,6.239
0.026554,0.33687,0.018521,0.040511,0.26631,0.13973,0.039464,0.812042,3.6269
0.016707,0.24336,0.016674,0.030337,0.18339,0.068734,0.012319,0.889636,7.5723
0.065942,0.34269,0.030118,0.093908,0.29009,0.18242,0.090697,0.547547,3.0427
0.024677,0.41852,0.014536,0.056296,0.39149,0.27509,0.12752,0.841863,5.4677
0.030515,0.34671,0.01994,0.043878,0.30978,0.19246,0.078563,0.792231,5.0037
0.021361,0.25532,0.016698,0.028887,0.19835,0.093405,0.022363,0.631851,6.3594
0.018651,0.30201,0.017862,0.031853,0.27236,0.151,0.037931,0.827365,6.253
0.03436,0.35116,0.023553,0.061719,0.31185,0.18326,0.058605,0.735075,4.2697
0.017263,0.38116,0.017132,0.037494,0.32051,0.16712,0.042957,0.9372,4.749
0.060141,0.32412,0.035706,0.060826,0.31918,0.23067,0.14737,0.578391,3.043
0.030361,0.50455,0.017094,0.065014,0.41847,0.24347,0.094269,0.885522,6.3271
0.03697,0.3338,0.019817,0.052086,0.28477,0.15594,0.065883,0.973401,6.4125
0.028811,0.39233,0.019807,0.063324,0.30212,0.1427,0.035154,0.907654,5.151
0.063027,0.34952,0.014361,0.10943,0.23754,0.10133,0.022979,0.69487,7.314
0.054567,0.1979,0.023429,0.070049,0.1384,0.077351,0.031615,0.487443,2.5732
0.064878,0.59458,0.02428,0.12617,0.50401,0.29849,0.1183,0.922031,6.3416
0.031278,0.43998,0.021737,0.040579,0.41685,0.29229,0.15497,0.69234,6.5879
0.030043,0.53616,0.022731,0.051915,0.41698,0.21774,0.071579,0.940091548,8.0707
0.036584,0.25587,0.023754,0.037489,0.23541,0.13075,0.049215,0.855206,5.0452
0.014401,0.33204,0.012359,0.029595,0.21837,0.086477,0.01832,0.820501,5.5524
0.049599,0.6871,0.021319,0.11159,0.49253,0.23776,0.067954,0.951968292,9.5183
0.025575,0.46058,0.019161,0.060412,0.33562,0.15184,0.036623,0.890626,4.8607
0.028168,0.30446,0.019287,0.049218,0.24757,0.1276,0.039016,0.803374,6.5256
0.025545,0.52423,0.016816,0.061519,0.47623,0.32662,0.15724,0.756305,6.053
0.019079,0.31405,0.016399,0.028822,0.24717,0.11183,0.026774,0.965855,5.71
0.020042,0.53988,0.020666,0.029443,0.4548,0.25214,0.081302,0.959398,7.2929
0.032004,0.37051,0.016999,0.071006,0.32911,0.20815,0.075503,0.804925,4.1674
0.062925,0.33311,0.020538,0.1054,0.26293,0.12366,0.03882,0.892617,5.8196
0.038247,0.41544,0.030834,0.051085,0.3771,0.22686,0.079712,0.880451,4.2964
0.019112,0.50852,0.019842,0.032843,0.38644,0.18501,0.045918,0.960641,4.5252
0.021668,0.35326,0.019731,0.048704,0.31202,0.16486,0.039785,0.975997,6.7987
0.025492,0.35994,0.018105,0.030023,0.30086,0.18228,0.065122,0.794178,3.9967
0.041328,0.2966,0.025059,0.058039,0.23883,0.13715,0.079453,0.697521,3.6661
0.044722,0.66895,0.021775,0.097933,0.56703,0.34404,0.14541,0.906884,6.5274
0.017918,0.30355,0.014487,0.036597,0.26409,0.14043,0.038312,0.93126,7.85
0.020024,0.59788,0.020807,0.037401,0.48515,0.26681,0.08708,0.952237,7.1373
0.019174,0.44853,0.019982,0.035469,0.38477,0.21018,0.058899,0.963501,7.1663
0.029182,0.30617,0.019331,0.040346,0.2637,0.1533,0.056255,0.823416,5.6951
0.025922,0.38787,0.02039,0.037963,0.31212,0.16291,0.048032,0.698764,4.8432
0.047409,0.34426,0.028748,0.052258,0.32891,0.20933,0.093889,0.847539,5.2016
0.030378,0.51714,0.026104,0.045497,0.48019,0.32166,0.12891,0.96129,3.3477
0.035687,0.3947,0.025218,0.04707,0.30676,0.16631,0.070512,0.761486,5.3194
0.031487,0.24488,0.022089,0.036514,0.20855,0.11292,0.044557,0.76274,5.6145
0.039902,0.44895,0.027643,0.050326,0.41976,0.30025,0.16426,0.61446,5.1981
0.017192,0.41387,0.017843,0.031512,0.39103,0.25749,0.09592,0.859837,7.4481
0.018533,0.32299,0.015965,0.029209,0.27442,0.14659,0.040685,0.870144,6.0216
0.038194,0.48748,0.023824,0.082886,0.37079,0.17546,0.044773,0.867669,5.109
0.019532,0.45817,0.017197,0.046707,0.36834,0.18768,0.051997,0.960999138,7.607
0.030925,0.22422,0.020492,0.035637,0.18505,0.10234,0.030528,0.559878,2.9092
0.033791,0.34036,0.015303,0.072322,0.2628,0.13197,0.034982,0.832425,6.0241
0.019088,0.65478,0.017725,0.042771,0.59017,0.39894,0.19096,0.946410058,8.2381
0.024397,0.36015,0.017702,0.037929,0.24011,0.10671,0.028477,0.76296,6.2005
0.069676,0.61734,0.033722,0.10773,0.57245,0.38677,0.18998,0.815298,3.6788
0.029998,0.48218,0.020055,0.057327,0.46054,0.33505,0.15907,0.928609,5.353
0.06022,0.60788,0.027345,0.13361,0.43905,0.20146,0.049488,0.98054,6.4932
0.052624,0.26242,0.023685,0.040648,0.25931,0.17986,0.10726,0.740465,3.7128
0.025614,0.40979,0.019412,0.039003,0.3287,0.1718,0.060973,0.907984,4.5353
0.038661,0.5687,0.028029,0.064266,0.49037,0.29724,0.11953,0.896313,5.2225
0.027715,0.35543,0.020418,0.061858,0.28038,0.12297,0.024042,0.886853,6.6143
0.029061,0.3983,0.016862,0.047507,0.36103,0.23705,0.10679,0.849662,4.8809
0.043652,0.44345,0.022445,0.076022,0.3786,0.22955,0.094316,0.7128,4.4542
0.041381,0.32825,0.023091,0.060237,0.2999,0.19382,0.091398,0.775357,5.2751
0.025235,0.41015,0.01894,0.040573,0.33025,0.1813,0.063418,0.725901,6.4423
0.031785,0.41037,0.018724,0.057359,0.32342,0.16765,0.056636,0.91443,5.8183
0.017212,0.33883,0.013426,0.037491,0.25174,0.12172,0.033,0.635723,5.4107
0.027296,0.37186,0.019171,0.044313,0.30772,0.17185,0.060217,0.744216,5.2079
0.033931,0.54328,0.024967,0.058435,0.47615,0.29905,0.12776,0.890714,7.1242
0.03513,0.45701,0.022359,0.06679,0.35555,0.18361,0.058569,0.872949,5.6775
0.020803,0.4413,0.016718,0.048531,0.36724,0.1973,0.059913,0.927003,7.9188
0.048807,0.45207,0.030362,0.062999,0.39705,0.24603,0.1051,0.809765,6.2714
0.022953,0.54411,0.018641,0.05598,0.46902,0.27796,0.10528,0.962093,6.3793
0.021334,0.37077,0.020529,0.040067,0.30601,0.14646,0.031814,0.933328,6.0123
0.033385,0.37098,0.025869,0.052651,0.32609,0.17524,0.052412,0.98296,7.0948
0.025056,0.39614,0.018762,0.03919,0.33741,0.19327,0.068364,0.860981,6.5513
0.064266,0.63763,0.026523,0.12099,0.56665,0.38415,0.19311,0.831094,6.4902
0.026633,0.23349,0.019562,0.039925,0.20005,0.10118,0.046804,0.935627,5.9669
0.061211,0.51472,0.037668,0.071148,0.4414,0.28177,0.13632,0.742247,4.1322
0.046956,0.46205,0.023207,0.066604,0.41842,0.26935,0.12029,0.720973,5.9131
0.039172,0.33961,0.026188,0.060584,0.29236,0.1653,0.061195,0.762949,5.0939
0.030265,0.34028,0.024199,0.037527,0.26633,0.12594,0.044674,0.851554,4.7851
0.026612,0.50037,0.020777,0.045716,0.47618,0.33911,0.16166,0.885489,6.7658
0.031337,0.33484,0.021526,0.042762,0.31313,0.20406,0.087237,0.799051,5.4614
0.021843,0.45438,0.018004,0.04815,0.35577,0.17756,0.048341,0.828179,5.6061
0.040656,0.43644,0.027283,0.051702,0.37337,0.2213,0.082096,0.745503,3.4396
0.0245,0.46074,0.018959,0.053005,0.30866,0.12935,0.032909,0.984621,7.9256
0.027982,0.33627,0.017762,0.065101,0.29188,0.15255,0.038152,0.972147,7.7926
0.021479,0.614,0.018805,0.049012,0.39876,0.16824,0.038886,0.985523176,10.141
0.027867,0.50354,0.016198,0.060127,0.36775,0.17879,0.056208,0.973984,7.864
0.019957,0.41928,0.018563,0.034914,0.31387,0.14078,0.035766,0.949718286,6.7568
0.086282,0.61823,0.019655,0.15476,0.50536,0.28338,0.10343,0.947947,9.431
0.015964,0.40779,0.013715,0.0247,0.32698,0.17872,0.060509,0.893046,5.5054
0.028865,0.35177,0.022326,0.044478,0.28736,0.14426,0.043557,0.89771,4.8029
0.029371,0.35811,0.017438,0.05013,0.3349,0.22418,0.094109,0.853413,4.4417
0.021773,0.39819,0.021306,0.039775,0.30718,0.1309,0.027558,0.987423866,7.2758
0.04102,0.50942,0.025336,0.072631,0.44041,0.25847,0.094954,0.909194,6.452
0.025242,0.41932,0.021415,0.051409,0.34889,0.17485,0.042583,0.998129,6.5796
0.060027,0.32858,0.030759,0.057595,0.32831,0.23742,0.13144,0.625108,4.9226
0.036311,0.42556,0.028544,0.043876,0.38926,0.25371,0.094127,0.793155,2.8866
0.020003,0.51916,0.017422,0.035771,0.4637,0.29186,0.12525,0.892419,8.0275
0.043527,0.33986,0.024855,0.057702,0.33768,0.28738,0.16894,0.641322,2.3281
0.049338,0.56504,0.023493,0.11167,0.41303,0.19356,0.049146,0.959937,5.2935
0.030178,0.35277,0.022319,0.050631,0.29687,0.15511,0.040258,0.863995,6.2201
0.068974,0.4526,0.035712,0.078384,0.40882,0.26467,0.13339,0.74437,5.0347
0.02513,0.12974,0.010736,0.037038,0.097666,0.057556,0.01869,0.384736,1.7933
0.031709,0.41569,0.022213,0.0472,0.33617,0.19397,0.08338,0.710072,6.2096
0.031528,0.3062,0.021135,0.040516,0.25902,0.14831,0.052584,0.711733,3.7694
0.050318,0.52634,0.026302,0.074809,0.43894,0.25167,0.0973,0.803946,6.9924
0.026505,0.40113,0.016982,0.052162,0.33683,0.18918,0.066112,0.908171,6.2033
0.022566,0.51228,0.016855,0.036795,0.45713,0.29345,0.13982,0.93412,7.4866
0.023554,0.59361,0.023064,0.049617,0.52813,0.32561,0.12012,0.967492306,6.5765
0.023325,0.23949,0.019183,0.036807,0.19133,0.084728,0.024992,0.940016,5.6196
0.017628,0.36254,0.01867,0.033344,0.29649,0.13574,0.027503,0.963968324,8.523
0.029449,0.46193,0.020819,0.067237,0.35302,0.17432,0.043818,0.796103,5.2624
0.018899,0.47276,0.018152,0.037779,0.4147,0.2397,0.080027,0.994356,7.0171
0.036555,0.28524,0.020638,0.040093,0.25663,0.14482,0.05342,0.79596,5.8635
